COUNTRY_ID,COUNTRY_NAME,TYPE_ID,TYPE_NAME,NUMBER,QTY,TOKEN_ID,CAMISETA,POS,FULL_NAME,FIRST_NAME,LAST_NAME,SHIRT_NAME,DOB,CLUB,HEIGHT
23,Morocco,2,Away,8,11,23208,13,MC,Chair Ilias,Ilias,Chair,Chair,30/10/1997,Queens Park Rangers FC (ENG),164
23,Morocco,2,Away,9,11,23209,14,MC,Aboukhlal Zakaria,Zakaria,Aboukhlal,Aboukhlal,18/2/2000,Toulouse FC (FRA),179
23,Morocco,2,Away,10,11,23210,15,MC,Amallah Selim,Selim,Amallah,Amallah,15/11/1996,Standard Liège (BEL),186
23,Morocco,2,Away,11,11,23211,16,DC,Ez Abde,Abdessamad,Ezzalzouli,Ezzalzouli,17/12/2001,CA Osasuna (ESP),177
23,Morocco,2,Away,12,11,23212,17,MC,Boufal Sofiane,Sofiane,Boufal,Boufal,17/9/1993,Angers SCO (FRA),170
23,Morocco,2,Away,13,11,23213,19,DC,En-Nesyri Youssef,Youssef,En-Nesyri,En-Nesyri,1/6/1997,Sevilla FC (ESP),188
23,Morocco,2,Away,14,11,23214,20,DF,Dari Achraf,Achraf,Dari,Dari,6/5/1999,Stade Brest (FRA),190
23,Morocco,2,Away,15,11,23215,5,DF,Aguerd Nayef,Nayef,Aguerd,Aguerd,30/3/1996,West Ham United FC (ENG),190
23,Morocco,2,Away,16,15,23216,9,DC,Hamdallah Abderrazak,Abderrazzaq,Hamed-Allah,Hamedallah,17/12/1990,Al Ittihad FC (KSA),179
23,Morocco,2,Away,17,15,23217,10,MC,Harit Amine,Amine,Harit,Harit,18/6/1997,Olympique Marseille (FRA),180
23,Morocco,2,Away,18,15,23218,18,DF,El Yamiq Jawad,Jawad,El-Yamiq,El-Yamiq,29/2/1992,Real Valladolid CF (ESP),193
23,Morocco,2,Away,19,15,23219,21,DC,Cheddira Walid,Walid,Cheddira,Cheddira,22/1/1998,AS Bari (ITA),187
23,Morocco,2,Away,20,15,23220,23,MC,El Khannouss Bilal,Bilal,El Khannouss,El Khannouss,10/5/2004,KRC Genk (BEL),180
23,Morocco,2,Away,21,15,23221,24,DF,Benoun Badr,Badr,Benoun,Benoun,30/9/1993,Qatar SC (QAT),188
23,Morocco,2,Away,22,15,23222,25,DF,Attiat-Allah Yahya,Yahya,Attiat-Allah El Idrissi,Attiat-Allah,2/3/1995,Wydad Casablanca (MAR),176
23,Morocco,2,Away,23,15,23223,26,MC,Jabrane Yahya,Yahya,Jabrane,Jabrane,18/6/1991,Wydad Casablanca (MAR),183
23,Morocco,3,Goalkeeper,1,83,23301,1,PO,Bounou Yassine,Yassine,Bounou,Bono,5/4/1991,Sevilla FC (ESP),190
23,Morocco,3,Goalkeeper,2,165,23302,12,PO,El Kajoui Munir,Monir,El Kajoui,El Kajoui,10/5/1989,Al Wehda FC (KSA),190
23,Morocco,3,Goalkeeper,3,165,23303,22,PO,Tagnaouti Reda,Ahmed Reda,Tagnaouti,Tagnaouti,5/4/1996,Wydad Casablanca (MAR),186
24,Croatia,1,Home,1,2,24101,10,MC,Modric Luka,Luka,Modrić,Modrić,9/9/1985,Real Madrid CF (ESP),172
24,Croatia,1,Home,2,5,24102,2,DF,Stanisic Josip,Josip,Stanišić,Stanišić,2/4/2000,FC Bayern München (GER),186
24,Croatia,1,Home,3,5,24103,3,DF,Barisic Borna,Borna,Barišić,Barišić,10/11/1992,Rangers FC (SCO),186
24,Croatia,1,Home,4,5,24104,4,DC,Perisic Ivan,Ivan,Perišić,Perišić,2/2/1989,Tottenham Hotspur FC (ENG),187
24,Croatia,1,Home,5,5,24105,6,DF,Lovren Dejan,Dejan,Lovren,Lovren,5/7/1989,FC Zenit St. Petersburg (RUS),188
24,Croatia,1,Home,6,5,24106,7,MC,Majer Lovro,Lovro,Majer,Majer,17/1/1998,Stade Rennais FC (FRA),178
24,Croatia,1,Home,7,5,24107,8,MC,Kovacic Mateo,Mateo,Kovačić,Kovačić,6/5/1994,Chelsea FC (ENG),177
24,Croatia,1,Home,8,5,24108,9,DC,Kramaric Andrej,Andrej,Kramarić,Kramarić,19/6/1991,TSG 1899 Hoffenheim (GER),177
24,Croatia,1,Home,9,5,24109,11,MC,Brozovic Marcelo,Marcelo,Brozović,Brozović,16/11/1992,FC Internazionale (ITA),181
24,Croatia,1,Home,10,5,24110,13,MC,Vlasic Nikola,Nikola,Vlašić,Vlašić,4/10/1997,Torino FC (ITA),178
24,Croatia,1,Home,11,5,24111,17,DC,Budimir Ante,Ante,Budimir,Budimir,22/7/1991,CA Osasuna (ESP),190
24,Croatia,1,Home,12,5,24112,19,DF,Sosa Borna,Borna,Sosa,Sosa,21/1/1998,VfB Stuttgart (GER),187
24,Croatia,1,Home,13,5,24113,20,DF,Gvardiol Josko,Joško,Gvardiol,Gvardiol,23/1/2002,RB Leipzig (GER),185
24,Croatia,1,Home,14,5,24114,21,DF,Vida Domagoj,Domagoj,Vida,Vida,29/4/1989,AEK Athens (GRE),184
24,Croatia,1,Home,15,5,24115,5,DF,Erlic Martin,Martin,Erlić,Erlić,24/1/1998,US Sassuolo (ITA),192
24,Croatia,1,Home,16,8,24116,14,DC,Livaja Marko,Marko,Livaja,Livaja,26/8/1993,HNK Hajduk Split (CRO),182
24,Croatia,1,Home,17,8,24117,15,MC,Pasalic Mario,Mario,Pašalić,Pašalić,9/2/1995,Atalanta Bergamo (ITA),189
24,Croatia,1,Home,18,8,24118,16,DC,Petkovic Bruno,Bruno,Petković,Petković,16/9/1994,GNK Dinamo Zagreb (CRO),193
24,Croatia,1,Home,19,8,24119,18,DC,Orsic Mislav,Mislav,Oršić,Oršić,29/12/1992,GNK Dinamo Zagreb (CRO),179
24,Croatia,1,Home,20,8,24120,22,DF,Juranovic Josip,Josip,Juranović,Juranović,16/8/1995,Celtic FC (SCO),173
24,Croatia,1,Home,21,8,24121,24,DF,Sutalo Josip,Josip,Šutalo,Šutalo,28/2/2000,GNK Dinamo Zagreb (CRO),190
24,Croatia,1,Home,22,8,24122,25,MC,Sucic Luka,Luka,Sučić,Sučić,8/9/2002,FC Red Bull Salzburg (AUT),185
24,Croatia,1,Home,23,8,24123,26,MC,Jakic Kristijan,Kristijan,Jakić,Jakić,14/5/1997,Eintracht Frankfurt (GER),181
24,Croatia,2,Away,1,5,24201,10,MC,Modric Luka,Luka,Modrić,Modrić,9/9/1985,Real Madrid CF (ESP),172
24,Croatia,2,Away,2,22,24202,2,DF,Stanisic Josip,Josip,Stanišić,Stanišić,2/4/2000,FC Bayern München (GER),186
24,Croatia,2,Away,3,22,24203,3,DF,Barisic Borna,Borna,Barišić,Barišić,10/11/1992,Rangers FC (SCO),186
24,Croatia,2,Away,4,22,24204,4,DC,Perisic Ivan,Ivan,Perišić,Perišić,2/2/1989,Tottenham Hotspur FC (ENG),187
24,Croatia,2,Away,5,22,24205,6,DF,Lovren Dejan,Dejan,Lovren,Lovren,5/7/1989,FC Zenit St. Petersburg (RUS),188
24,Croatia,2,Away,6,22,24206,7,MC,Majer Lovro,Lovro,Majer,Majer,17/1/1998,Stade Rennais FC (FRA),178
24,Croatia,2,Away,7,22,24207,8,MC,Kovacic Mateo,Mateo,Kovačić,Kovačić,6/5/1994,Chelsea FC (ENG),177
24,Croatia,2,Away,8,22,24208,9,DC,Kramaric Andrej,Andrej,Kramarić,Kramarić,19/6/1991,TSG 1899 Hoffenheim (GER),177
24,Croatia,2,Away,9,22,24209,11,MC,Brozovic Marcelo,Marcelo,Brozović,Brozović,16/11/1992,FC Internazionale (ITA),181
24,Croatia,2,Away,10,22,24210,13,MC,Vlasic Nikola,Nikola,Vlašić,Vlašić,4/10/1997,Torino FC (ITA),178
24,Croatia,2,Away,11,22,24211,17,DC,Budimir Ante,Ante,Budimir,Budimir,22/7/1991,CA Osasuna (ESP),190
24,Croatia,2,Away,12,22,24212,19,DF,Sosa Borna,Borna,Sosa,Sosa,21/1/1998,VfB Stuttgart (GER),187
24,Croatia,2,Away,13,22,24213,20,DF,Gvardiol Josko,Joško,Gvardiol,Gvardiol,23/1/2002,RB Leipzig (GER),185
24,Croatia,2,Away,14,22,24214,21,DF,Vida Domagoj,Domagoj,Vida,Vida,29/4/1989,AEK Athens (GRE),184
24,Croatia,2,Away,15,22,24215,5,DF,Erlic Martin,Martin,Erlić,Erlić,24/1/1998,US Sassuolo (ITA),192
24,Croatia,2,Away,16,30,24216,14,DC,Livaja Marko,Marko,Livaja,Livaja,26/8/1993,HNK Hajduk Split (CRO),182
24,Croatia,2,Away,17,30,24217,15,MC,Pasalic Mario,Mario,Pašalić,Pašalić,9/2/1995,Atalanta Bergamo (ITA),189
24,Croatia,2,Away,18,30,24218,16,DC,Petkovic Bruno,Bruno,Petković,Petković,16/9/1994,GNK Dinamo Zagreb (CRO),193
24,Croatia,2,Away,19,30,24219,18,DC,Orsic Mislav,Mislav,Oršić,Oršić,29/12/1992,GNK Dinamo Zagreb (CRO),179
24,Croatia,2,Away,20,30,24220,22,DF,Juranovic Josip,Josip,Juranović,Juranović,16/8/1995,Celtic FC (SCO),173
24,Croatia,2,Away,21,30,24221,24,DF,Sutalo Josip,Josip,Šutalo,Šutalo,28/2/2000,GNK Dinamo Zagreb (CRO),190
24,Croatia,2,Away,22,30,24222,25,MC,Sucic Luka,Luka,Sučić,Sučić,8/9/2002,FC Red Bull Salzburg (AUT),185
24,Croatia,2,Away,23,30,24223,26,MC,Jakic Kristijan,Kristijan,Jakić,Jakić,14/5/1997,Eintracht Frankfurt (GER),181
24,Croatia,3,Goalkeeper,1,110,24301,1,PO,Livakovic Dominik,Dominik,Livaković,Livaković,9/1/1995,GNK Dinamo Zagreb (CRO),188
24,Croatia,3,Goalkeeper,2,220,24302,12,PO,Grbic Ivo,Ivo,Grbić,Grbić,18/1/1996,CA Atlético Madrid (ESP),195
24,Croatia,3,Goalkeeper,3,220,24303,23,PO,Ivusic Ivica,Ivica,Ivušić,Ivušić,1/2/1995,NK Osijek (CRO),195
25,Brasil,1,Home,1,5,25101,10,DC,Neymar,Neymar,Da Silva Santos Junior,Neymar Jr,5/2/1992,Paris Saint-Germain FC (FRA),175
25,Brasil,1,Home,2,8,25102,2,DF,Danilo,Danilo Luiz,Da Silva,Danilo,15/7/1991,Juventus FC (ITA),184
25,Brasil,1,Home,3,8,25103,3,DF,Thiago Silva,Thiago,Emiliano Da Silva,T. Silva,22/9/1984,Chelsea FC (ENG),183
25,Brasil,1,Home,4,16,25104,4,DF,Marquinhos,Marcos,Aoas Correa,Marquinhos,14/5/1994,Paris Saint-Germain FC (FRA),183
25,Brasil,1,Home,5,16,25105,5,MC,Casemiro,Carlos Henrique,Casimiro,Casemiro,23/2/1992,Manchester United FC (ENG),185
25,Brasil,1,Home,6,16,25106,6,DF,Alex Sandro,Alex Sandro,Lobo Silva,Alex Sandro,26/1/1991,Juventus FC (ITA),180
25,Brasil,1,Home,7,16,25107,7,MC,Lucas Paqueta,Lucas,Tolentino Coelho De Lima,L. Paquetá,27/8/1997,West Ham United FC (ENG),180
25,Brasil,1,Home,8,16,25108,8,MC,Fred,Frederico,Rodrigues De Paula Santos,Fred,5/3/1993,Manchester United FC (ENG),169
25,Brasil,1,Home,9,16,25109,9,DC,Richarlison,Richarlison,De Andrade,Richarlison,10/5/1997,Tottenham Hotspur FC (ENG),184
25,Brasil,1,Home,10,16,25110,11,DC,Raphinha,Raphael,Dias Belloli,Raphinha,14/12/1996,FC Barcelona (ESP),176
25,Brasil,1,Home,11,16,25111,14,DF,Eder Militao,Éder Gabriel,Militão,E. Militão,18/1/1998,Real Madrid CF (ESP),186
25,Brasil,1,Home,12,16,25112,16,DF,Alex Telles,Alex,Nicolao Telles,Alex Telles,15/12/1992,Sevilla FC (ESP),181
25,Brasil,1,Home,13,16,25113,18,DC,Gabriel Jesus,Gabriel Fernando,De Jesus,G. Jesus,3/4/1997,Arsenal FC (ENG),175
25,Brasil,1,Home,14,16,25114,20,DC,Vinicius Junior,Vinicius José,Paixão De Oliveira Júnior,Vini Jr,12/7/2000,Real Madrid CF (ESP),176
25,Brasil,1,Home,15,16,25115,13,DF,Dani Alves,Daniel,Alves Da Silva,Dani Alves,6/5/1983,Pumas UNAM (MEX),172
25,Brasil,1,Home,16,22,25116,15,MC,Fabinho,Fabio Henrique,Tavares,Fabinho,23/10/1993,Liverpool FC (ENG),188
25,Brasil,1,Home,17,22,25117,17,MC,Bruno Guimaraes,Bruno,Guimarães Rodriguez Moura,Bruno G.,16/11/1997,Newcastle United FC (ENG),182
25,Brasil,1,Home,18,22,25118,19,DC,Antony,Antony Matheus,Dos Santos,Antony,24/2/2000,Manchester United FC (ENG),172
25,Brasil,1,Home,19,22,25119,21,DC,Rodrygo,Rodrygo,Silva De Goes,Rodrygo,9/1/2001,Real Madrid CF (ESP),174
25,Brasil,1,Home,20,22,25120,22,MC,Everton Ribeiro,Everton Augusto,De Barros Ribeiro,E. Ribeiro,10/4/1989,CR Flamengo (BRA),174
25,Brasil,1,Home,21,22,25121,24,DF,Bremer,Gleison Bremer,Silva Nascimento,Bremer,18/3/1997,Juventus FC (ITA),188
25,Brasil,1,Home,22,22,25122,25,DC,Pedro,Pedro Guilherme,Abreu Dos Santos,Pedro,20/6/1997,CR Flamengo (BRA),185
25,Brasil,1,Home,23,22,25123,26,DC,Gabriel Martinelli,Gabriel,Teodoro Martinelli Silva,Martinelli,18/6/2001,Arsenal FC (ENG),178
25,Brasil,2,Away,1,2,25201,10,DC,Neymar,Neymar,Da Silva Santos Junior,Neymar Jr,5/2/1992,Paris Saint-Germain FC (FRA),175
25,Brasil,2,Away,2,5,25202,2,DF,Danilo,Danilo Luiz,Da Silva,Danilo,15/7/1991,Juventus FC (ITA),184
25,Brasil,2,Away,3,5,25203,3,DF,Thiago Silva,Thiago,Emiliano Da Silva,T. Silva,22/9/1984,Chelsea FC (ENG),183
25,Brasil,2,Away,4,5,25204,4,DF,Marquinhos,Marcos,Aoas Correa,Marquinhos,14/5/1994,Paris Saint-Germain FC (FRA),183
25,Brasil,2,Away,5,5,25205,5,MC,Casemiro,Carlos Henrique,Casimiro,Casemiro,23/2/1992,Manchester United FC (ENG),185
25,Brasil,2,Away,6,5,25206,6,DF,Alex Sandro,Alex Sandro,Lobo Silva,Alex Sandro,26/1/1991,Juventus FC (ITA),180
25,Brasil,2,Away,7,5,25207,7,MC,Lucas Paqueta,Lucas,Tolentino Coelho De Lima,L. Paquetá,27/8/1997,West Ham United FC (ENG),180
25,Brasil,2,Away,8,5,25208,8,MC,Fred,Frederico,Rodrigues De Paula Santos,Fred,5/3/1993,Manchester United FC (ENG),169
25,Brasil,2,Away,9,5,25209,9,DC,Richarlison,Richarlison,De Andrade,Richarlison,10/5/1997,Tottenham Hotspur FC (ENG),184
25,Brasil,2,Away,10,5,25210,11,DC,Raphinha,Raphael,Dias Belloli,Raphinha,14/12/1996,FC Barcelona (ESP),176
25,Brasil,2,Away,11,5,25211,14,DF,Eder Militao,Éder Gabriel,Militão,E. Militão,18/1/1998,Real Madrid CF (ESP),186
25,Brasil,2,Away,12,5,25212,16,DF,Alex Telles,Alex,Nicolao Telles,Alex Telles,15/12/1992,Sevilla FC (ESP),181
25,Brasil,2,Away,13,5,25213,18,DC,Gabriel Jesus,Gabriel Fernando,De Jesus,G. Jesus,3/4/1997,Arsenal FC (ENG),175
25,Brasil,2,Away,14,5,25214,20,DC,Vinicius Junior,Vinicius José,Paixão De Oliveira Júnior,Vini Jr,12/7/2000,Real Madrid CF (ESP),176
25,Brasil,2,Away,15,5,25215,13,DF,Dani Alves,Daniel,Alves Da Silva,Dani Alves,6/5/1983,Pumas UNAM (MEX),172
25,Brasil,2,Away,16,8,25216,15,MC,Fabinho,Fabio Henrique,Tavares,Fabinho,23/10/1993,Liverpool FC (ENG),188
25,Brasil,2,Away,17,8,25217,17,MC,Bruno Guimaraes,Bruno,Guimarães Rodriguez Moura,Bruno G.,16/11/1997,Newcastle United FC (ENG),182
25,Brasil,2,Away,18,8,25218,19,DC,Antony,Antony Matheus,Dos Santos,Antony,24/2/2000,Manchester United FC (ENG),172
25,Brasil,2,Away,19,8,25219,21,DC,Rodrygo,Rodrygo,Silva De Goes,Rodrygo,9/1/2001,Real Madrid CF (ESP),174
25,Brasil,2,Away,20,8,25220,22,MC,Everton Ribeiro,Everton Augusto,De Barros Ribeiro,E. Ribeiro,10/4/1989,CR Flamengo (BRA),174
25,Brasil,2,Away,21,8,25221,24,DF,Bremer,Gleison Bremer,Silva Nascimento,Bremer,18/3/1997,Juventus FC (ITA),188
25,Brasil,2,Away,22,8,25222,25,DC,Pedro,Pedro Guilherme,Abreu Dos Santos,Pedro,20/6/1997,CR Flamengo (BRA),185
25,Brasil,2,Away,23,8,25223,26,DC,Gabriel Martinelli,Gabriel,Teodoro Martinelli Silva,Martinelli,18/6/2001,Arsenal FC (ENG),178
25,Brasil,3,Goalkeeper,1,55,25301,1,PO,Alisson,Alisson Ramsés,Becker,A. Becker,2/10/1992,Liverpool FC (ENG),193
25,Brasil,3,Goalkeeper,2,110,25302,12,PO,Weverton,Weverton,Pereira Da Silva,Weverton,13/12/1987,SE Palmeiras (BRA),189
25,Brasil,3,Goalkeeper,3,110,25303,23,PO,Ederson,Ederson,Santana De Moraes,Ederson,17/8/1993,Manchester City FC (ENG),188
26,Serbia,1,Home,1,2,26101,18,DC,Vlahovic Dusan,Dušan,Vlahović,Vlahović,28/1/2000,Juventus FC (ITA),190
26,Serbia,1,Home,2,5,26102,2,DF,Pavlovic Strahinja,Strahinja,Pavlović,Pavlović,24/5/2001,FC Red Bull Salzburg (AUT),194
26,Serbia,1,Home,3,5,26103,4,DF,Milenkovic Nikola,Nikola,Milenković,Milenković,12/10/1997,ACF Fiorentina (ITA),195
26,Serbia,1,Home,4,5,26104,5,DF,Veljkovic Milos,Miloš,Veljković,Veljković,26/9/1995,SV Werder Bremen (GER),188
26,Serbia,1,Home,5,5,26105,7,DC,Radonjic Nemanja,Nemanja,Radonjić,Radonjić,15/2/1996,Torino FC (ITA),185
26,Serbia,1,Home,6,5,26106,9,DC,Mitrovic Aleksandar,Aleksandar,Mitrović,A. Mitrović,16/9/1994,Fulham FC (ENG),189
26,Serbia,1,Home,7,5,26107,10,DC,Tadic Dusan,Dušan,Tadić,Tadić,20/11/1988,AFC Ajax (NED),181
26,Serbia,1,Home,8,5,26108,13,DF,Mitrovic Stefan,Stefan,Mitrović,S. Mitrović,22/5/1990,Getafe CF (ESP),189
26,Serbia,1,Home,9,5,26109,14,MC,Zivkovic Andrija,Andrija,Živković,Živković,11/7/1996,PAOK Saloniki (GRE),170
26,Serbia,1,Home,10,5,26110,15,DF,Babic Srdjan,Srđan,Babić,Babić,22/4/1996,UD Almería (ESP),195
26,Serbia,1,Home,11,5,26111,16,MC,Lukic Sasa,Saša,Lukić,Lukić,13/8/1996,Torino FC (ITA),183
26,Serbia,1,Home,12,5,26112,17,MC,Kostic Filip,Filip,Kostić,Kostić,1/11/1992,Juventus FC (ITA),184
26,Serbia,1,Home,13,5,26113,20,MC,Milinkovic-Savic Sergej,Sergej,Milinković-Savić,Sergej,27/2/1995,SS Lazio (ITA),192
26,Serbia,1,Home,14,5,26114,24,MC,Ilic Ivan,Ivan,Ilić,Ilić,17/3/2001,Hellas Verona FC (ITA),182
26,Serbia,1,Home,15,5,26115,3,DF,Erakovic Strahinja,Strahinja,Eraković,Eraković,22/1/2001,FK Crvena Zvezda (SRB),184
26,Serbia,1,Home,16,8,26116,6,MC,Maksimovic Nemanja,Nemanja,Maksimović,Maksimović,26/1/1995,Getafe CF (ESP),189
26,Serbia,1,Home,17,8,26117,8,MC,Gudelj Nemanja,Nemanja,Gudelj,Gudelj,16/11/1991,Sevilla FC (ESP),187
26,Serbia,1,Home,18,8,26118,11,DC,Jovic Luka,Luka,Jović,Jović,23/12/1997,ACF Fiorentina (ITA),181
26,Serbia,1,Home,19,8,26119,19,MC,Racic Uros,Uroš,Račić,Račić,17/3/1998,SC Braga (POR),193
26,Serbia,1,Home,20,8,26120,21,DC,Djuricic Filip,Filip,Đuričić,Đuričić,30/1/1992,UC Sampdoria (ITA),176
26,Serbia,1,Home,21,8,26121,22,MC,Lazovic Darko,Darko,Lazović,Lazović,15/9/1990,Hellas Verona FC (ITA),181
26,Serbia,1,Home,22,8,26122,25,DF,Mladenovic Filip,Filip,Mladenović,Mladenović,15/8/1991,Legia Warsaw (POL),181
26,Serbia,1,Home,23,8,26123,26,MC,Grujic Marko,Marko,Grujić,Grujić,13/4/1996,FC Porto (POR),191
26,Serbia,2,Away,1,5,26201,18,DC,Vlahovic Dusan,Dušan,Vlahović,Vlahović,28/1/2000,Juventus FC (ITA),190
26,Serbia,2,Away,2,11,26202,2,DF,Pavlovic Strahinja,Strahinja,Pavlović,Pavlović,24/5/2001,FC Red Bull Salzburg (AUT),194
26,Serbia,2,Away,3,11,26203,4,DF,Milenkovic Nikola,Nikola,Milenković,Milenković,12/10/1997,ACF Fiorentina (ITA),195
26,Serbia,2,Away,4,11,26204,5,DF,Veljkovic Milos,Miloš,Veljković,Veljković,26/9/1995,SV Werder Bremen (GER),188
26,Serbia,2,Away,5,11,26205,7,DC,Radonjic Nemanja,Nemanja,Radonjić,Radonjić,15/2/1996,Torino FC (ITA),185
26,Serbia,2,Away,6,11,26206,9,DC,Mitrovic Aleksandar,Aleksandar,Mitrović,A. Mitrović,16/9/1994,Fulham FC (ENG),189
26,Serbia,2,Away,7,11,26207,10,DC,Tadic Dusan,Dušan,Tadić,Tadić,20/11/1988,AFC Ajax (NED),181
26,Serbia,2,Away,8,11,26208,13,DF,Mitrovic Stefan,Stefan,Mitrović,S. Mitrović,22/5/1990,Getafe CF (ESP),189
26,Serbia,2,Away,9,11,26209,14,MC,Zivkovic Andrija,Andrija,Živković,Živković,11/7/1996,PAOK Saloniki (GRE),170
26,Serbia,2,Away,10,11,26210,15,DF,Babic Srdjan,Srđan,Babić,Babić,22/4/1996,UD Almería (ESP),195
26,Serbia,2,Away,11,11,26211,16,MC,Lukic Sasa,Saša,Lukić,Lukić,13/8/1996,Torino FC (ITA),183
26,Serbia,2,Away,12,11,26212,17,MC,Kostic Filip,Filip,Kostić,Kostić,1/11/1992,Juventus FC (ITA),184
26,Serbia,2,Away,13,11,26213,20,MC,Milinkovic-Savic Sergej,Sergej,Milinković-Savić,Sergej,27/2/1995,SS Lazio (ITA),192
26,Serbia,2,Away,14,11,26214,24,MC,Ilic Ivan,Ivan,Ilić,Ilić,17/3/2001,Hellas Verona FC (ITA),182
26,Serbia,2,Away,15,11,26215,3,DF,Erakovic Strahinja,Strahinja,Eraković,Eraković,22/1/2001,FK Crvena Zvezda (SRB),184
26,Serbia,2,Away,16,15,26216,6,MC,Maksimovic Nemanja,Nemanja,Maksimović,Maksimović,26/1/1995,Getafe CF (ESP),189
26,Serbia,2,Away,17,15,26217,8,MC,Gudelj Nemanja,Nemanja,Gudelj,Gudelj,16/11/1991,Sevilla FC (ESP),187
26,Serbia,2,Away,18,15,26218,11,DC,Jovic Luka,Luka,Jović,Jović,23/12/1997,ACF Fiorentina (ITA),181
26,Serbia,2,Away,19,15,26219,19,MC,Racic Uros,Uroš,Račić,Račić,17/3/1998,SC Braga (POR),193
26,Serbia,2,Away,20,15,26220,21,DC,Djuricic Filip,Filip,Đuričić,Đuričić,30/1/1992,UC Sampdoria (ITA),176
26,Serbia,2,Away,21,15,26221,22,MC,Lazovic Darko,Darko,Lazović,Lazović,15/9/1990,Hellas Verona FC (ITA),181
26,Serbia,2,Away,22,15,26222,25,DF,Mladenovic Filip,Filip,Mladenović,Mladenović,15/8/1991,Legia Warsaw (POL),181
26,Serbia,2,Away,23,15,26223,26,MC,Grujic Marko,Marko,Grujić,Grujić,13/4/1996,FC Porto (POR),191
26,Serbia,3,Goalkeeper,1,83,26301,23,PO,Milinkovic-Savic Vanja,Vanja,Milinković Savić,Vanja,20/2/1997,Torino FC (ITA),202
26,Serbia,3,Goalkeeper,2,165,26302,1,PO,Dmitrovic Marko,Marko,Dmitrović,Dmitrović,24/1/1992,Sevilla FC (ESP),194
26,Serbia,3,Goalkeeper,3,165,26303,12,PO,Rajkovic Predrag,Predrag,Rajković,Rajković,31/10/1995,RCD Mallorca (ESP),191
27,Switzerland,1,Home,1,8,27101,23,MC,Shaqiri Xherdan,Xherdan,Shaqiri,Shaqiri,10/10/1991,Chicago Fire (USA),169
27,Switzerland,1,Home,2,22,27102,3,DF,Widmer Silvan,Silvan Dominic,Widmer,Widmer,5/3/1993,FSV Mainz 05 (GER),183
27,Switzerland,1,Home,3,22,27103,4,DF,Elvedi Nico,Nico,Elvedi,Elvedi,30/9/1996,VfL Borussia Mönchengladbach (GER),187
27,Switzerland,1,Home,4,22,27104,5,DF,Akanji Manuel,Manuel Obafemi,Akanji,Akanji,19/7/1995,Manchester City FC (ENG),186
27,Switzerland,1,Home,5,22,27105,6,MC,Zakaria Denis,Denis Lemi,Zakaria Lako Lado,Zakaria,20/11/1996,Chelsea FC (ENG),189
27,Switzerland,1,Home,6,22,27106,7,DC,Embolo Breel,Breel Donald,Embolo,Embolo,14/2/1997,AS Monaco (FRA),184
27,Switzerland,1,Home,7,22,27107,8,MC,Freuler Remo,Remo Marco,Freuler,Freuler,15/4/1992,Nottingham Forest FC (ENG),181
27,Switzerland,1,Home,8,22,27108,9,DC,Seferovic Haris,Haris,Seferovic,Seferovic,22/2/1992,Galatasaray SK (TUR),186
27,Switzerland,1,Home,9,22,27109,10,MC,Xhaka Granit,Granit,Xhaka,Xhaka,27/9/1992,Arsenal FC (ENG),183
27,Switzerland,1,Home,10,22,27110,11,DF,Steffen Renato,Renato,Steffen,Steffen,3/11/1991,FC Lugano (SUI),170
27,Switzerland,1,Home,11,22,27111,13,DF,Rodriguez Ricardo,Ricardo Ivan,Rodriguez Araya,Rodriguez,25/8/1992,Torino FC (ITA),180
27,Switzerland,1,Home,12,22,27112,15,MC,Sow Djibril,Mohameth Djibril Ibrahima,Sow,Sow,6/2/1997,Eintracht Frankfurt (GER),183
27,Switzerland,1,Home,13,22,27113,17,DC,Vargas Ruben,Ruben Estephan,Vargas Maritnez,Vargas,5/8/1998,FC Augsburg (GER),179
27,Switzerland,1,Home,14,22,27114,22,DF,Schaer Fabian,Fabian Lukas,Schär,Schär,20/12/1991,Newcastle United FC (ENG),186
27,Switzerland,1,Home,15,22,27115,2,DF,Fernandes Edimilson,Edimilson,Fernandes Ribeiro,Fernandes,15/4/1996,FSV Mainz 05 (GER),190
27,Switzerland,1,Home,16,30,27116,14,MC,Aebischer Michel,Michel,Aebischer,Aebischer,6/1/1997,Bologna FC (ITA),183
27,Switzerland,1,Home,17,30,27117,16,MC,Fassnacht Christian,Christian Andreas,Fassnacht,Fassnacht,11/11/1993,BSC Young Boys (SUI),185
27,Switzerland,1,Home,18,30,27118,18,DF,Coemert Eray,Eray Ervin,Cömert,Cömert,4/2/1998,Valencia CF (ESP),183
27,Switzerland,1,Home,19,30,27119,19,DC,Okafor Noah,Noah Arinzechukwu,Okafor,Okafor,24/5/2000,FC Red Bull Salzburg (AUT),185
27,Switzerland,1,Home,20,30,27120,20,MC,Frei Fabian,Fabian,Frei,Frei,8/1/1989,FC Basel (SUI),183
27,Switzerland,1,Home,21,30,27121,25,MC,Rieder Fabian,Fabian,Rieder,Rieder,16/2/2002,BSC Young Boys (SUI),181
27,Switzerland,1,Home,22,30,27122,26,MC,Jashari Ardon,Ardon,Jashari,Jashari,30/7/2002,FC Luzern (SUI),181
27,Switzerland,1,Home,23,0,27123,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
